graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(microsecond)
delaunay_n10.txt,1024,3056,0.00583456,20,7.69107e+07
sequence,[ 961 788 1005 705 384 472 516 176 335 973 914 85 69 325 630 760 634 747 742 744 ]
delaunay_n11.txt,2048,6127,0.00292301,25,1.73809e+08
sequence,[ 1953 1550 1287 387 2011 1081 1792 1698 1387 226 234 1380 1060 1842 889 1809 1479 268 2001 754 1490 1461 879 584 1463 ]
delaunay_n12.txt,4096,12264,0.00146234,31,4.10099e+08
sequence,[ 612 1685 4012 2073 2072 2824 3048 1499 2585 2589 980 2306 893 3475 3914 3359 2832 2257 1359 2425 3944 6 3292 2502 2484 3463 2811 398 3909 3788 ]
delaunay_n13.txt,8192,24547,0.000731647,41,1.00196e+09
sequence,[ 3406 3399 1851 2547 4938 420 690 7928 2449 2103 7748 1535 3078 5195 1002 5198 25 2093 7299 6901 7026 2397 3186 2640 8183 4268 2952 6403 7634 530 380 6794 7470 863 1193 1731 3740 1743 6388 1764 1693 ]
delaunay_n14.txt,16384,49122,0.00036601,52,2.80389e+09
sequence,[ 6727 2902 6773 336 334 14128 9766 6065 10915 11284 10431 3095 1220 13406 13431 8638 3847 14306 14568 2607 5703 3850 16034 14343 12874 7475 13911 13638 11767 15247 3763 16024 9121 1088 3610 3363 14676 14935 12809 3037 2430 3332 14775 9468 5896 15279 3257 11543 9586 5407 9494 12966 ]
