graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(microsecond)
caminho_n100.txt,100,99,0.02,53,461583
sequence,[ 7 63 47 1 85 21 69 49 51 11 15 87 42 13 71 65 24 83 54 38 61 9 75 46 36 99 67 34 3 23 17 95 19 89 28 97 77 44 57 40 79 93 53 59 73 26 5 30 56 81 91 32 0 ]
caminho_n100.txt,100,99,0.02,53,533182
sequence,[ 33 64 22 43 82 47 94 18 84 96 4 72 35 90 70 9 80 62 86 51 92 37 14 7 88 45 0 57 68 16 74 66 6 28 2 98 32 39 12 55 20 53 24 41 78 11 26 49 76 59 30 60 99 ]
caminho_n100.txt,100,99,0.02,54,428945
sequence,[ 66 70 34 47 6 8 30 16 97 95 50 39 59 37 0 28 45 10 91 14 74 78 86 93 43 32 53 82 64 84 24 72 4 57 51 80 55 48 2 26 68 41 76 35 22 89 60 62 12 99 20 88 18 ]
caminho_n100.txt,100,99,0.02,55,444253
sequence,[ 36 95 43 34 57 15 30 32 9 53 6 47 45 59 19 55 8 65 80 49 41 25 67 23 71 37 61 69 92 51 13 63 29 21 91 39 17 11 97 89 85 87 2 94 84 27 72 74 76 78 98 0 82 4 99 ]
caminho_n100.txt,100,99,0.02,54,463269
sequence,[ 61 48 29 50 74 64 70 35 25 91 97 53 72 59 68 95 5 18 85 87 33 93 83 31 89 76 45 3 8 57 43 52 81 55 66 37 78 21 27 46 16 14 63 10 1 6 12 99 39 79 20 23 41 0 ]
caminho_n100.txt,100,99,0.02,54,457305
sequence,[ 98 17 66 83 85 63 44 20 7 68 36 70 78 61 76 59 34 89 32 13 3 72 5 74 9 96 18 24 11 42 22 28 87 81 94 58 92 50 30 52 40 15 65 91 48 26 54 46 80 1 99 38 56 0 ]
caminho_n100.txt,100,99,0.02,55,542691
sequence,[ 50 19 21 78 7 68 33 3 63 56 26 31 15 94 70 58 2 76 61 80 37 92 44 9 24 48 97 96 5 82 90 59 84 74 72 35 41 13 52 11 0 88 86 39 65 99 67 23 54 17 46 28 43 30 ]
caminho_n100.txt,100,99,0.02,54,725955
sequence,[ 24 44 92 63 46 36 40 0 84 78 19 90 32 70 97 66 30 14 52 68 28 76 17 59 34 74 42 72 12 2 26 96 50 94 48 53 82 16 10 38 86 64 61 99 88 57 6 4 80 55 21 8 23 ]
caminho_n100.txt,100,99,0.02,54,561638
sequence,[ 2 33 14 85 89 8 22 6 83 24 26 53 58 63 95 51 49 55 76 47 41 20 37 45 31 93 71 60 87 78 4 12 16 91 72 74 99 29 97 27 69 80 10 61 82 43 57 39 0 67 18 65 35 ]
caminho_n100.txt,100,99,0.02,55,475009
sequence,[ 62 0 29 63 65 79 86 60 8 2 15 92 85 77 94 19 38 3 42 46 88 44 21 98 31 67 69 70 25 40 10 14 54 74 34 90 23 56 5 33 50 58 96 72 12 48 81 36 52 76 27 83 6 17 99 ]
caminho_n100.txt,100,99,0.02,54,827341
sequence,[ 8 2 69 44 84 25 23 42 19 30 91 28 86 32 34 67 0 54 88 59 95 74 56 36 80 63 50 78 4 82 12 48 15 90 27 65 99 10 70 76 14 52 97 93 40 72 46 6 17 57 21 61 38 ]
caminho_n100.txt,100,99,0.02,54,465402
sequence,[ 24 57 13 2 30 86 11 55 93 48 83 84 26 44 65 73 20 63 61 71 69 0 18 67 75 5 89 59 22 38 40 17 28 97 15 7 99 42 34 36 79 81 3 53 88 32 91 95 9 50 52 46 77 ]
caminho_n100.txt,100,99,0.02,54,505755
sequence,[ 94 86 31 72 76 70 78 99 40 67 5 56 50 63 14 18 60 42 82 8 20 52 29 74 35 12 7 38 3 46 48 69 80 92 33 23 37 54 16 22 88 1 84 90 25 97 65 10 95 44 62 27 58 0 ]
caminho_n100.txt,100,99,0.02,53,401946
sequence,[ 46 75 87 11 25 69 94 65 33 57 77 13 99 54 90 67 41 7 31 83 95 37 88 59 21 71 56 92 48 5 19 39 97 81 9 29 44 17 35 27 50 23 61 15 3 52 1 43 73 79 85 63 0 ]
caminho_n100.txt,100,99,0.02,53,671212
sequence,[ 78 70 36 38 76 97 74 24 13 21 54 2 40 87 32 30 62 10 44 95 6 4 42 91 89 11 0 52 99 46 86 8 19 72 23 58 48 64 60 68 28 80 82 15 56 93 26 17 34 66 50 84 ]
ciclo_n100.txt,100,100,0.020202,55,556315
sequence,[ 67 85 36 92 69 34 65 9 38 96 13 57 31 90 26 24 7 61 33 87 80 51 29 63 55 75 16 42 11 59 44 94 18 98 1 73 5 20 3 83 82 40 53 71 14 79 89 50 27 46 0 22 77 48 ]
ciclo_n100.txt,100,100,0.020202,53,627022
sequence,[ 39 90 64 89 85 21 35 65 27 37 25 62 8 2 41 98 12 67 75 31 81 54 29 14 60 52 94 77 23 96 16 73 71 92 48 58 18 10 46 69 83 0 4 56 50 79 87 19 6 44 43 33 ]
ciclo_n100.txt,100,100,0.020202,54,477222
sequence,[ 17 61 25 53 27 23 33 51 47 76 66 86 72 7 58 12 56 43 45 92 74 39 5 1 19 78 88 14 16 54 90 80 41 31 64 59 21 94 97 49 63 29 9 3 84 68 37 70 99 11 82 96 35 ]
ciclo_n100.txt,100,100,0.020202,54,555952
sequence,[ 40 17 8 55 89 0 53 30 72 26 10 60 34 24 81 2 64 62 70 4 66 12 85 23 68 58 32 76 19 79 91 28 14 51 74 21 92 41 38 94 16 6 43 83 96 49 36 57 77 87 45 98 47 ]
ciclo_n100.txt,100,100,0.020202,53,473177
sequence,[ 98 10 95 24 73 36 75 4 69 79 89 60 32 81 20 29 2 97 25 93 18 0 48 65 6 85 38 63 83 77 87 67 14 42 44 58 31 27 22 16 34 12 50 71 52 91 61 54 8 46 56 40 ]
ciclo_n100.txt,100,100,0.020202,55,570716
sequence,[ 46 89 17 2 55 13 25 61 99 18 38 1 34 81 57 83 33 72 24 79 40 93 22 11 42 20 76 85 4 74 27 47 31 51 91 53 97 49 9 70 77 29 44 59 65 6 36 66 7 87 15 63 68 95 ]
ciclo_n100.txt,100,100,0.020202,53,521694
sequence,[ 66 59 19 48 40 17 21 95 88 86 63 3 29 55 84 23 82 53 50 27 91 61 25 37 74 65 42 13 52 70 31 93 97 72 7 57 5 35 11 38 89 78 46 80 99 15 76 1 9 33 44 68 ]
ciclo_n100.txt,100,100,0.020202,55,488493
sequence,[ 98 9 13 47 14 0 87 26 76 57 24 32 90 92 40 52 61 45 36 59 88 22 62 34 94 43 28 2 30 85 96 55 41 11 5 18 53 72 38 64 16 66 3 48 68 70 20 80 7 82 78 50 74 83 ]
ciclo_n100.txt,100,100,0.020202,54,427938
sequence,[ 46 97 86 44 40 62 4 28 91 0 87 66 8 98 38 53 70 80 22 14 26 68 42 12 55 36 2 20 76 72 31 35 6 59 61 95 33 89 29 51 16 74 49 82 78 10 64 47 24 57 93 18 84 ]
ciclo_n100.txt,100,100,0.020202,53,412976
sequence,[ 92 76 97 39 79 90 72 81 37 45 62 41 47 95 86 3 33 15 61 5 17 25 57 59 9 74 29 35 13 21 1 88 64 11 68 77 66 23 99 70 84 7 31 53 49 43 27 94 83 19 55 51 ]
ciclo_n100.txt,100,100,0.020202,54,435038
sequence,[ 66 39 68 55 63 38 13 89 49 93 81 75 5 57 83 84 20 1 65 97 41 28 77 99 24 59 36 22 95 16 32 70 72 18 61 47 30 9 34 45 51 26 88 79 7 43 53 11 3 15 74 91 86 ]
ciclo_n100.txt,100,100,0.020202,55,523407
sequence,[ 83 85 62 15 29 48 1 40 31 21 67 95 89 36 27 4 73 69 81 76 71 97 52 2 79 91 55 11 25 99 74 93 46 78 50 7 42 65 38 13 34 6 58 57 19 33 64 17 44 23 9 54 60 87 ]
ciclo_n100.txt,100,100,0.020202,53,506707
sequence,[ 35 70 4 86 64 29 25 91 31 3 49 97 51 16 57 62 80 21 74 88 55 78 19 90 99 45 43 8 41 95 23 60 47 12 82 93 39 27 10 68 33 14 6 58 66 53 72 84 1 17 37 76 ]
ciclo_n100.txt,100,100,0.020202,54,745153
sequence,[ 30 35 25 68 3 13 1 33 77 99 81 96 45 79 56 83 47 75 97 41 88 62 71 37 73 92 11 17 28 90 64 26 85 15 9 69 7 54 52 19 39 21 58 49 60 43 5 66 87 94 31 23 51 ]
ciclo_n100.txt,100,100,0.020202,53,591734
sequence,[ 46 34 52 77 7 28 54 71 73 75 21 30 83 36 24 17 63 97 81 59 69 48 26 19 11 50 1 65 92 57 13 67 42 56 15 38 89 5 44 87 40 61 9 32 85 99 3 94 22 79 96 90 ]
grade_10x10.txt,100,180,0.0363636,15,602435
sequence,[ 22 34 14 66 56 45 77 97 59 30 3 70 91 9 90 ]
grade_10x10.txt,100,180,0.0363636,16,487489
sequence,[ 22 33 59 52 46 72 44 60 48 5 93 90 97 98 89 0 ]
grade_10x10.txt,100,180,0.0363636,15,463717
sequence,[ 24 94 44 64 32 75 67 40 2 28 79 8 29 7 ]
grade_10x10.txt,100,180,0.0363636,16,430888
sequence,[ 57 45 36 68 33 85 15 32 29 30 70 94 4 7 0 99 ]
grade_10x10.txt,100,180,0.0363636,16,731810
sequence,[ 46 5 73 53 55 41 25 92 48 83 30 49 79 8 99 90 ]
grade_10x10.txt,100,180,0.0363636,16,533750
sequence,[ 54 22 57 45 33 76 11 69 92 0 99 7 80 96 85 ]
grade_10x10.txt,100,180,0.0363636,16,495372
sequence,[ 76 43 67 55 34 14 96 62 61 89 40 8 2 29 0 ]
grade_10x10.txt,100,180,0.0363636,16,496058
sequence,[ 33 75 64 95 44 58 56 51 15 5 59 2 50 11 10 90 ]
grade_10x10.txt,100,180,0.0363636,16,519551
sequence,[ 50 41 75 53 55 57 23 4 94 87 79 19 28 0 8 ]
grade_10x10.txt,100,180,0.0363636,16,451094
sequence,[ 45 47 51 55 75 34 42 95 23 4 69 58 60 10 9 19 ]
grade_10x10.txt,100,180,0.0363636,15,443614
sequence,[ 56 45 37 75 32 24 95 49 4 41 30 80 9 91 ]
grade_10x10.txt,100,180,0.0363636,16,534535
sequence,[ 87 34 55 64 52 67 60 69 3 23 6 98 93 19 8 ]
grade_10x10.txt,100,180,0.0363636,16,485949
sequence,[ 77 44 14 66 32 35 56 69 30 97 94 29 4 1 9 90 ]
grade_10x10.txt,100,180,0.0363636,16,501311
sequence,[ 17 44 56 35 76 6 58 52 50 59 92 88 97 9 90 0 ]
grade_10x10.txt,100,180,0.0363636,15,488715
sequence,[ 46 35 22 65 24 77 2 59 95 20 71 9 92 70 90 ]
grade_10x20.txt,200,370,0.018593,24,1.19416e+06
sequence,[ 148 129 126 151 89 189 92 163 48 134 117 165 139 95 11 102 100 158 4 21 58 19 59 0 ]
grade_10x20.txt,200,370,0.018593,24,1.93425e+06
sequence,[ 109 93 88 149 131 54 72 105 87 35 123 79 77 121 13 190 174 164 100 2 194 181 198 ]
grade_10x20.txt,200,370,0.018593,24,1.33688e+06
sequence,[ 65 110 112 87 5 70 68 45 133 172 155 3 1 136 117 119 186 184 198 0 161 180 120 19 ]
grade_10x20.txt,200,370,0.018593,23,1.34444e+06
sequence,[ 129 111 51 63 113 70 10 125 127 95 170 42 77 99 191 84 60 160 3 22 120 181 ]
grade_10x20.txt,200,370,0.018593,25,1.18617e+06
sequence,[ 168 126 89 72 94 166 91 106 103 32 185 46 96 81 62 37 78 6 119 80 15 1 198 179 ]
grade_10x20.txt,200,370,0.018593,23,1.22181e+06
sequence,[ 69 132 6 130 90 153 44 87 95 193 77 46 116 99 62 17 57 61 18 20 140 180 181 ]
grade_10x20.txt,200,370,0.018593,24,979330
sequence,[ 131 186 164 167 137 148 162 129 112 93 51 115 0 180 14 41 139 100 60 5 11 19 22 8 ]
grade_10x20.txt,200,370,0.018593,23,1.39296e+06
sequence,[ 49 109 70 92 107 94 105 44 147 99 10 184 76 62 60 97 176 189 196 177 198 199 180 ]
grade_10x20.txt,200,370,0.018593,23,905125
sequence,[ 113 130 111 102 8 108 90 95 48 169 106 186 104 158 96 81 139 120 58 198 79 19 0 ]
grade_10x20.txt,200,370,0.018593,25,1.2036e+06
sequence,[ 90 188 33 83 109 71 105 30 107 129 6 167 19 102 75 117 160 179 80 38 138 157 79 198 17 ]
grade_10x20.txt,200,370,0.018593,23,927843
sequence,[ 88 149 49 131 128 87 125 93 95 29 143 190 97 99 122 81 14 6 120 180 20 0 ]
grade_10x20.txt,200,370,0.018593,26,940357
sequence,[ 99 172 132 110 128 113 31 144 126 175 92 23 71 137 121 183 140 19 197 81 9 60 42 0 3 ]
grade_10x20.txt,200,370,0.018593,23,2.26169e+06
sequence,[ 173 152 148 170 145 112 143 53 94 187 12 116 99 137 62 82 80 43 2 180 182 140 ]
grade_10x20.txt,200,370,0.018593,26,1.07145e+06
sequence,[ 186 146 113 173 152 155 87 91 89 1 117 53 16 144 79 30 141 162 6 120 20 195 4 23 40 60 ]
grade_10x20.txt,200,370,0.018593,25,1.06825e+06
sequence,[ 185 113 97 136 150 112 115 171 54 124 148 82 146 103 13 40 44 38 140 179 3 79 196 199 0 ]
random_denso_n100_p30.txt,100,1569,0.31697,4,1.45711e+06
sequence,[ 98 22 20 ]
random_denso_n100_p30.txt,100,1569,0.31697,4,1.73864e+06
